id,code,platform,total,average,std_deviation,ucl,date,second_notify,valid
20430,2111,1.0,114,38.07,22.98,108.31,3/7/2020 14:00,no,no
20434,2119,0.0,38,16.87,6.13,37.87,3/7/2020 15:00,no,no
20435,1366,0.0,50,19.33,9.02,49.38,3/7/2020 15:00,no,no
20436,10108,0.0,27,2.37,5.38,26.29,3/7/2020 15:00,no,no
20441,5104,0.0,35,10.63,6.66,32.25,3/7/2020 16:00,no,no
20442,5104,0.0,39,10.4,6.49,37.97,3/7/2020 17:00,no,no
20445,1723,0.0,39,11.83,7.48,36.1,3/7/2020 18:00,no,no
20451,2105,0.0,5787,3084.07,511.92,5606.21,3/7/2020 20:00,no,no
20452,5384,1.0,46,15.8,7.34,45.15,3/7/2020 21:00,no,no
20453,9104,1.0,169,51.53,31.25,147.06,3/7/2020 22:00,no,no
20454,5253,1.0,70,35.3,10.86,67.87,3/7/2020 22:00,no,no
20455,9293,0.0,33,13.6,5.19,31.28,3/7/2020 22:00,no,no
20456,2148,1.0,340,62.97,42.47,235.02,3/7/2020 22:00,no,no
20457,103,1.0,58,23.77,7.73,54.69,3/7/2020 22:00,no,no
20458,1901,1.0,192,57.6,33.02,189.67,3/7/2020 22:00,no,no
20459,2714,1.0,55,27.4,7.92,51.17,3/7/2020 22:00,no,no
20460,2115,1.0,583,312.33,83.56,563.01,3/7/2020 22:00,no,no
20461,509,1.0,260,119.4,41.78,244.75,3/7/2020 22:00,no,no
20462,6434,1.0,95,30.03,19.3,87.94,3/7/2020 22:00,no,no
20463,2111,1.0,73,19.6,14.43,65.91,3/7/2020 22:00,no,no
20464,2105,1.0,88,29.6,16.46,81.11,3/7/2020 22:00,no,no
20465,2105,1.0,150,46.17,22.38,113.31,3/7/2020 22:00,no,no
20466,1356,1.0,80,28.9,15.82,77.35,3/7/2020 22:00,no,no
20467,2105,1.0,128,37.63,19.77,116.71,3/7/2020 22:00,no,no
20468,9291,1.0,68,0.2,0,6,3/7/2020 22:00,no,no
20469,1300721,0.0,60,14.63,9.59,55.24,3/7/2020 22:00,no,no
20471,1240,0.0,73,6.07,10.54,60.37,3/7/2020 23:00,no,no
20496,605,1.0,36,11.03,7.69,35.81,4/7/2020 9:00,no,no
20511,1240,0.0,75,22.03,13.41,66.66,4/7/2020 18:00,no,no
20513,2304,0.0,261,96.9,40.98,234.75,4/7/2020 20:00,no,no
20514,5253,0.0,31,11.33,5.59,29.84,4/7/2020 21:00,no,no
20540,1723,1.0,48,9.9,8.09,44.74,5/7/2020 8:00,no,no
20560,2105,0.0,180,72.07,20.89,166.73,5/7/2020 15:00,no,no
20572,5103,0.0,49,16.8,7.28,48.51,5/7/2020 18:00,no,no
20595,2115,1.0,922,374.77,174.6,898.56,6/7/2020 1:00,no,yes
20596,2105,1.0,701,241.47,82.41,488.68,6/7/2020 1:00,no,no
20597,2105,1.0,597,187.5,69.53,465.61,6/7/2020 1:00,no,no
20603,2115,0.0,341,103.6,46.03,303.64,6/7/2020 2:00,no,no
20604,2105,0.0,414,110.97,44.55,306.25,6/7/2020 2:00,no,no
20605,2115,0.0,36,8.47,4.82,29.45,6/7/2020 2:00,no,no
20607,2115,1.0,1487,300.3,146.4,885.92,6/7/2020 2:00,no,no
20608,1366,1.0,346,155.13,41.72,322,6/7/2020 2:00,no,yes
20609,2115,1.0,236,62.9,25.73,165.81,6/7/2020 2:00,no,no
20610,2105,1.0,120,45.07,15.39,106.63,6/7/2020 2:00,no,no
20619,2115,0.0,34,9.17,4.51,28.61,6/7/2020 5:00,no,no
20622,2115,0.0,18,5.97,2.65,17.49,6/7/2020 7:00,no,no
20635,7214,0.0,115,36.63,17.84,113.63,6/7/2020 15:00,no,no
20642,607,1.0,24,2.53,4.15,22.44,6/7/2020 17:00,no,no
20643,2077,1.0,54,10.53,7.55,44.55,6/7/2020 19:00,no,no
20644,9235,0.0,27,0.27,2,10,6/7/2020 19:00,no,no
20645,7214,0.0,225,98.6,36.61,223.61,6/7/2020 19:00,no,no
20646,1385,0.0,67,25.47,11.83,64.88,6/7/2020 19:00,no,no
20654,2111,1.0,364,141.03,44.78,275.38,6/7/2020 20:00,no,no
20655,2111,1.0,159,30.4,17.29,100.59,6/7/2020 20:00,no,no
20656,8215,0.0,345,118.07,69.49,344.71,6/7/2020 20:00,no,no
20669,7214,0.0,712,247.2,108.13,1219.25,6/7/2020 22:00,no,no
20670,8721,1.0,80,13.97,15.23,63.9,6/7/2020 22:00,no,no
20677,10102,0.0,397,31.23,48.27,229.11,7/7/2020 5:00,no,yes
20679,511,0.0,196,92.23,29.73,195.6,7/7/2020 7:00,no,no
20680,1412,1.0,29,0.27,2,10,7/7/2020 8:00,no,no
20681,100149,0.0,26,0.03,0,1,7/7/2020 9:00,no,no
20684,2304,0.0,167,64.93,30,164.92,7/7/2020 11:00,no,no
20686,511,0.0,224,88.33,29.66,220.57,7/7/2020 12:00,no,yes
20687,6434,1.0,75,17.43,16.07,70.01,7/7/2020 12:00,no,no
20688,5206,1.0,128,56.33,20.82,118.78,7/7/2020 12:00,no,no
20689,7214,0.0,14659,7045.23,2158.21,14603.7,7/7/2020 12:00,no,yes
20690,9116,0.0,19,4.63,3.04,17.96,7/7/2020 13:00,no,no
20692,7214,1.0,28906,12615.1,3868.76,24656.4,7/7/2020 13:00,no,yes
20693,5104,1.0,367,146.97,70.56,363.73,7/7/2020 13:00,no,no
20694,5206,1.0,113,46.37,15.39,107.91,7/7/2020 13:00,no,no
20695,7214,1.0,156,53.73,22.59,144.08,7/7/2020 13:00,no,yes
20696,7214,1.0,25074,11273.8,3417.19,24942.5,7/7/2020 13:00,no,yes
20698,503,1.0,273,76.37,57.41,251.24,7/7/2020 13:00,no,no
20699,7214,0.0,15861,6422.77,1990.83,15374.2,7/7/2020 14:00,no,yes
20700,8190,1.0,36,0.27,0,8,7/7/2020 14:00,no,no
20702,2105,1.0,118,54.3,20.39,117.34,7/7/2020 15:00,no,no
20703,10102,0.0,38,10.13,5.8,34.9,7/7/2020 16:00,no,no
20705,2304,1.0,179,40.73,42.82,172.12,7/7/2020 16:00,no,no
20706,7214,1.0,656,302.3,83.67,636.99,7/7/2020 16:00,no,no
20707,7214,1.0,361,169.67,46.38,355.17,7/7/2020 16:00,no,no
20709,1366,1.0,1474,761.87,230.43,1453.15,7/7/2020 17:00,no,no
20710,2077,0.0,69,21.9,14.48,68.72,7/7/2020 17:00,no,no
20711,1723,0.0,63,22.3,12.11,62.06,7/7/2020 17:00,no,no
20712,1723,0.0,45,17.67,8.14,44.81,7/7/2020 17:00,no,no
20713,1366,0.0,661,306.47,98.73,649.81,7/7/2020 17:00,no,no
20724,5104,1.0,405,134.77,67.54,404.93,7/7/2020 18:00,no,no
20734,7214,1.0,3151,1320.63,456.5,3146.63,7/7/2020 19:00,no,no
20735,103,1.0,116,33.83,15.19,94.6,7/7/2020 19:00,no,no
20736,103,1.0,119,44.5,24.06,116.69,7/7/2020 19:00,no,no
20738,1240,0.0,1009,19.17,126.19,426.49,7/7/2020 21:00,no,no
20739,1480,1.0,135,45.47,20.33,126.77,7/7/2020 23:00,no,no
20740,1300720,1.0,72,31.93,10.39,63.09,7/7/2020 23:00,no,no
20741,2115,1.0,1876,937.87,293.3,1817.76,7/7/2020 23:00,no,no
20742,2102,0.0,336,158.8,49.99,333.21,7/7/2020 23:00,no,no
20743,1155,1.0,305,59.8,47.5,275.44,7/7/2020 23:00,no,no
20744,1514,1.0,191,96.1,29.53,184.7,7/7/2020 23:00,no,no
20763,603,1.0,82,29.6,11.78,76.72,8/7/2020 5:00,no,no
20764,603,1.0,189,4.63,20.07,100.15,8/7/2020 5:00,no,no
20765,606,1.0,268,33.1,49.46,191.56,8/7/2020 5:00,no,no
20766,603,1.0,203,17.97,11.4,53.46,8/7/2020 5:00,no,no
20767,603,1.0,50,12.37,7.98,36.31,8/7/2020 5:00,no,no
20768,603,1.0,233,0.2,0,3,8/7/2020 5:00,no,no
20769,606,1.0,177,9.47,13.82,55.67,8/7/2020 5:00,no,no
20772,603,1.0,1072,374.73,131.35,768.77,8/7/2020 6:00,no,no
20773,606,1.0,59,7.17,10.9,57.95,8/7/2020 6:00,no,no
20774,503,1.0,112,32.83,16.99,100.8,8/7/2020 6:00,no,no
20775,606,1.0,91,8.6,12.76,63.32,8/7/2020 6:00,no,no
20776,606,1.0,123,14.47,20.13,80.12,8/7/2020 6:00,no,no
20777,603,1.0,40,0.2,0,6,8/7/2020 6:00,no,no
20787,603,1.0,39,12.57,5.55,35.67,8/7/2020 11:00,no,no
20788,606,1.0,61,6.6,9.93,43,8/7/2020 11:00,no,no
20789,10102,1.0,276,15.97,54.94,249.7,8/7/2020 11:00,no,no
20795,2102,1.0,145,44.93,31.26,140.26,8/7/2020 12:00,no,no
20796,9204,1.0,28,0.3,0.5,6,8/7/2020 12:00,no,no
20797,503,1.0,296,88.07,69.18,591.239,8/7/2020 12:00,no,no
20798,603,1.0,58,18,8.45,51.8,8/7/2020 12:00,no,no
20800,503,1.0,104,28.6,17.73,99.53,8/7/2020 13:00,no,no
20801,2100,1.0,283,139.97,39.5,258.46,8/7/2020 13:00,no,no
20802,503,1.0,85,28.03,16.63,77.91,8/7/2020 13:00,no,no
20803,7214,0.0,221,53.43,41.62,186.53,8/7/2020 13:00,no,no
20814,2100,1.0,85,34.6,11.45,80.41,8/7/2020 16:00,no,no
20815,2100,1.0,214,82.37,26.72,189.25,8/7/2020 16:00,no,no
20818,6434,1.0,59,9.73,11,57.89,8/7/2020 17:00,no,no
20819,2119,0.0,36,10.6,6.24,30.95,8/7/2020 17:00,no,no
20820,603,1.0,393,171.67,61.02,709.439,8/7/2020 18:00,no,no
20821,10103,0.0,62,22.63,12.87,61.24,8/7/2020 18:00,no,no
20822,2115,0.0,159,80.63,21.6,157.83,8/7/2020 19:00,no,no
20823,8215,1.0,134,42.3,23.16,113.25,8/7/2020 19:00,no,no
20824,2105,1.0,142,52.57,28.91,141.12,8/7/2020 19:00,no,no
20825,2111,0.0,124,46.73,21.91,119.64,8/7/2020 19:00,no,no
20826,2304,0.0,202,69.43,39.42,198.38,8/7/2020 19:00,no,no
20830,103,1.0,62,22.07,11.66,57.03,8/7/2020 20:00,no,no
20831,2100,0.0,62,18.4,12.81,60.5,8/7/2020 20:00,no,no
20832,1723,0.0,58,22.2,10.58,57.37,8/7/2020 20:00,no,no
20834,606,1.0,57,6.43,13.82,53.53,8/7/2020 23:00,no,no
20842,1723,1.0,66,36.23,9.45,64.58,8/7/2020 23:00,no,no
20843,1723,1.0,66,29.4,8.42,63.1,8/7/2020 23:00,no,no
20859,1131,1.0,30,0.13,0,4,9/7/2020 7:00,no,yes
20865,100153,0.0,25,0.17,0,5,9/7/2020 10:00,no,no
20872,2058,1.0,27,0.3,0,9,9/7/2020 12:00,no,no
20883,8573,1.0,94,32.57,19.52,91.13,9/7/2020 14:00,no,no
20890,10103,1.0,80,26.9,12.68,77.64,9/7/2020 16:00,no,no
20895,1723,0.0,144,57.63,22.76,137.43,9/7/2020 16:00,no,no
20898,9216,0.0,25,0.27,0.94,5.5,9/7/2020 17:00,no,no
20899,2149,1.0,25,0.3,0,3,9/7/2020 17:00,no,no
20901,9223,1.0,1361,351.53,228.27,1048.48,9/7/2020 19:00,no,no
20903,9306,1.0,198,50.3,37.73,165.22,9/7/2020 20:00,no,no
20904,2482,0.0,50,15.47,10,47.85,9/7/2020 20:00,no,no
20915,2100,1.0,336,147.07,61.79,332.43,9/7/2020 21:00,no,no
20916,9204,1.0,275,118.5,41.28,242.34,9/7/2020 23:00,no,no
20917,5226,0.0,165,55.67,33.02,163.29,9/7/2020 23:00,no,no
20943,2147,1.0,107,34.77,21.98,103.18,10/7/2020 8:00,no,no
20944,1240,0.0,78,22.9,14.42,69.68,10/7/2020 8:00,no,no
20951,1969,1.0,40,0.3,1.5,9,10/7/2020 10:00,no,no
20952,5356,0.0,67,20.07,14.06,65.35,10/7/2020 10:00,no,no
20954,2147,1.0,99,19.9,13.13,74.62,10/7/2020 10:00,no,no
20978,603,1.0,485,28.27,72.33,326.2,10/7/2020 14:00,no,no
20979,603,1.0,329,13.6,33.56,158.26,10/7/2020 14:00,no,no
20980,603,1.0,212,0.93,4.06,23.25,10/7/2020 14:00,no,no
20981,603,1.0,182,2,25,130,10/7/2020 14:00,no,no
21005,2111,1.0,164,58.07,33.29,157.93,10/7/2020 15:00,no,no
21013,8721,1.0,294,130.83,46.77,271.15,10/7/2020 16:00,no,no
21014,606,1.0,690,163.23,160.53,650.45,10/7/2020 16:00,no,no
21015,5356,0.0,86,20.07,14.06,79.41,10/7/2020 16:00,no,yes
21016,2100,0.0,138,65.33,18.43,130.68,10/7/2020 16:00,no,no
21017,606,1.0,195,41.23,35.46,186.03,10/7/2020 18:00,no,no
21018,2482,0.0,117,16.33,12.14,55.26,10/7/2020 18:00,no,no
21019,603,1.0,163,79.47,27.71,162.61,10/7/2020 19:00,no,no
21020,1240,0.0,85,21.4,15.03,84.8,10/7/2020 19:00,no,no
21021,1240,1.0,256,144.93,35.55,251.58,10/7/2020 20:00,no,no
21022,1366,1.0,383,224.97,48.69,371.05,10/7/2020 20:00,no,no
21023,1300721,0.0,62,13.47,13.16,56.32,10/7/2020 20:00,no,no
21024,8721,1.0,307,118.2,44.82,297.5,10/7/2020 21:00,no,no
21025,603,1.0,789,323.8,114.05,779.99,10/7/2020 22:00,no,no
21027,603,1.0,197,26.93,48.85,175.42,10/7/2020 23:00,no,no
21028,603,1.0,38,2.03,5.48,22,10/7/2020 23:00,no,no
21029,1385,0.0,83,28.13,15.47,78.86,10/7/2020 23:00,no,no
21030,8721,0.0,74,12.67,15.66,62.83,11/7/2020 5:00,no,no
21041,1224,0.0,78,15.17,10.29,60.1,11/7/2020 10:00,no,no
21042,8721,1.0,266,73,62.29,262.38,11/7/2020 11:00,no,no
21047,606,1.0,319,51.6,62.24,304.24,11/7/2020 16:00,no,no
21048,606,1.0,57,2.9,7.46,38.53,11/7/2020 16:00,no,no
21049,606,1.0,111,5.73,8.63,45.26,11/7/2020 16:00,no,no
21050,606,1.0,164,12.2,24.22,114.33,11/7/2020 16:00,no,no
21051,606,1.0,525,43.9,66.23,317.6,11/7/2020 16:00,no,no
21052,606,1.0,353,12.87,17.54,88.54,11/7/2020 16:00,no,no
21053,606,1.0,58,1.67,5.68,28.27,11/7/2020 16:00,no,no
21054,606,1.0,142,11.73,36.54,133.09,11/7/2020 16:00,no,no
21055,606,1.0,142,11.73,36.54,133.09,11/7/2020 16:00,no,no
21056,606,1.0,83,7.93,12.85,53.42,11/7/2020 16:00,no,no
21068,1723,0.0,73,21.17,11.17,69.11,12/7/2020 13:00,no,no
21070,2111,0.0,79,29.03,15.04,78.63,12/7/2020 14:00,no,no
21071,8573,0.0,112,27.3,24.96,106.37,12/7/2020 15:00,no,no
21086,5356,0.0,47,7.4,9.26,37.43,12/7/2020 18:00,no,no
21102,1155,1.0,59,1.83,6.65,44.93,13/7/2020 04:00,no,no
21109,1723,1.0,571,107.7,96.14,492.27,13/7/2020 05:00,no,no
21127,103,1.0,29,0.1,0,3,13/7/2020 10:00,no,no
21129,5356,0.0,170,25.17,22.94,120.8,13/7/2020 18:00,no,no
21130,1171,1.0,50,5.53,9.29,45.46,13/7/2020 18:00,no,no
21131,5356,0.0,61,8.83,11.89,47.2,13/7/2020 18:00,no,no
21132,1244,0.0,72,24.77,13.62,69.43,13/7/2020 18:00,no,no
21133,2113,1.0,90,36.23,17.21,87.85,13/7/2020 18:00,no,no
21134,1234,1.0,99,26.87,16.29,92.94,13/7/2020 18:00,no,no
21135,1234,1.0,77,23.1,9.8,63.08,13/7/2020 18:00,no,no
21136,2100,0.0,78,27.9,14.4,75.4,13/7/2020 19:00,no,no
21137,5344,1.0,88,29.63,14.14,87.22,13/7/2020 19:00,no,no
21138,2009,1.0,209,69.9,43.29,202.18,13/7/2020 21:00,no,yes
21139,9211,1.0,354,147.03,41.84,314.4,13/7/2020 21:00,no,no
21140,1723,0.0,268,82.8,52.87,266.6,13/7/2020 22:00,no,no
21141,1665,1.0,22,9.3,3.87,21.24,13/7/2020 23:00,no,no
21145,2102,1.0,60,16.03,9.55,55.4,14/7/2020 08:00,no,no
21146,8721,1.0,74,6.07,15.25,59.74,14/7/2020 09:00,no,no
21147,8721,1.0,328,79.2,77.93,315.72,14/7/2020 09:00,no,no
21150,5356,0.0,61,7.9,10.36,51.75,14/7/2020 11:00,no,yes
21153,10102,1.0,54,13.97,11,49.75,14/7/2020 12:00,no,no
21156,2111,1.0,167,36.37,24.62,111.49,14/7/2020 13:00,no,no
21158,1271,1.0,40,0.17,0,5,14/7/2020 13:00,no,yes
21159,1240,0.0,169,37.8,40.35,168.31,14/7/2020 13:00,no,no
21166,1424,0.0,39,0.13,1,5,14/7/2020 16:00,no,yes
21169,1240,0.0,92,13.73,22.27,87.42,14/7/2020 16:00,no,no
21172,9104,1.0,117,31.47,25.57,110.42,14/7/2020 17:00,no,no
21173,100149,0.0,25,0.27,0.8,4,14/7/2020 17:00,no,no
21174,2077,0.0,86,20.37,14.7,83.24,14/7/2020 17:00,no,no
21175,1240,0.0,111,8.97,22.89,108.36,14/7/2020 18:00,no,no
21180,2104,0.0,150,65.23,24.8,149.67,14/7/2020 18:00,no,no
21182,2115,1.0,40,16.1,5.69,38.85,14/7/2020 19:00,no,no
21191,8227,1.0,32,0.33,0,10,14/7/2020 20:00,no,no
21192,1723,0.0,309,92.3,62.68,303.43,14/7/2020 21:00,no,no
21193,1240,0.0,656,88.67,127.74,485.52,14/7/2020 21:00,no,no
21194,511,0.0,286,99,50.7,266.32,14/7/2020 21:00,no,no
21195,1171,1.0,71,7.43,14.7,69.96,14/7/2020 22:00,no,no
21196,103,1.0,60,23.87,11.79,59.25,14/7/2020 22:00,no,no
21202,2147,0.0,51,12.77,10.53,47.54,14/7/2020 23:00,no,no
21220,1516,0.0,40,0.07,0,2,15/7/2020 07:00,no,no
21225,7902,1.0,82,23.07,19.23,81.56,15/7/2020 09:00,no,yes
21229,9104,0.0,121,19.83,29.46,112.17,15/7/2020 09:00,no,no
21230,5193,1.0,36,0.1,0,3,15/7/2020 10:00,no,no
21231,7902,1.0,131,6.17,17.03,84.95,15/7/2020 10:00,no,yes
21232,7902,0.0,76,10,18.02,66.56,15/7/2020 10:00,no,no
21233,1480,1.0,92,20.5,15.86,72.17,15/7/2020 10:00,no,no
21236,9104,0.0,169,16.93,29.73,139.26,15/7/2020 11:00,no,no
21237,7902,0.0,44,1.83,8.61,42.29,15/7/2020 11:00,no,no
21238,1219,0.0,58,10.03,13.45,54.03,15/7/2020 11:00,no,no
21239,5193,0.0,451,0.1,0,3,15/7/2020 12:00,no,no
21240,1219,0.0,71,9.13,12.89,64.03,15/7/2020 12:00,no,no
21241,5193,0.0,33,0.03,0,1,15/7/2020 12:00,no,no
21242,5173,1.0,69,12.13,9.25,49.12,15/7/2020 13:00,no,no
21243,509,1.0,88,17.97,10.16,58.59,15/7/2020 13:00,no,no
21244,2077,0.0,74,21.37,11.25,69.64,15/7/2020 13:00,no,no
21245,1480,0.0,59,4.9,11.92,52.08,15/7/2020 13:00,no,no
21247,5193,1.0,26,0.33,2,11,15/7/2020 14:00,no,no
21249,1480,0.0,65,1.93,10.62,61.83,15/7/2020 15:00,no,no
21251,2113,0.0,86,28.83,12.66,83.91,15/7/2020 16:00,no,no
21252,1241,1.0,40,13.53,6.53,33.11,15/7/2020 17:00,no,no
21253,1241,1.0,40,12.9,6.33,38.23,15/7/2020 17:00,no,no
21254,10108,0.0,37,8.97,7.32,36.12,15/7/2020 17:00,no,no
21255,2111,0.0,71,21.9,14.2,67.88,15/7/2020 18:00,no,no
21256,1240,0.0,177,51.87,37.06,171.04,15/7/2020 18:00,no,no
21257,511,0.0,322,106.2,61.59,307.32,15/7/2020 18:00,no,no
21258,1877,0.0,158,42,28.46,133.84,15/7/2020 19:00,no,no
21259,1271,0.0,134,38.13,25.63,120.9,15/7/2020 19:00,no,no
21260,10102,1.0,142,58.87,25.62,135.72,15/7/2020 19:00,no,no
21261,2077,0.0,193,89.97,25.2,358.829,15/7/2020 20:00,no,no
21262,9269,1.0,72,20.47,11.28,65.59,15/7/2020 20:00,no,no
21264,1385,0.0,105,29.17,17.71,86.78,15/7/2020 21:00,no,no
21265,2115,1.0,77,34.1,12.77,72.4,15/7/2020 23:00,no,no
21267,5174,0.0,34,0.3,0.5,6,16/7/2020 07:00,no,no
21268,1240,0.0,346,43.57,55.25,222.58,16/7/2020 09:00,no,no
21270,7902,0.0,100,11.2,27.53,97.2,16/7/2020 10:00,no,no
21272,10102,0.0,86,15.73,14.42,76.57,16/7/2020 11:00,no,no
21274,2102,1.0,34,0.27,0,8,16/7/2020 12:00,no,no
21275,7902,1.0,201,30.5,45.71,168.68,16/7/2020 13:00,no,no
21276,4241,0.0,39,11.63,7.54,37.17,16/7/2020 13:00,no,no
21277,5173,1.0,102,14.6,17.2,83.4,16/7/2020 13:00,no,no
21278,1880,0.0,69,13.9,15.55,64.77,16/7/2020 15:00,no,no
21279,5357,0.0,25,0.03,0,1,16/7/2020 15:00,no,yes
21280,2095,1.0,137,43.97,18.09,116.32,16/7/2020 15:00,no,no
21281,9104,1.0,60,24,10.18,54.53,16/7/2020 15:00,no,no
21282,2102,1.0,81,28.83,12.06,67.07,16/7/2020 15:00,no,no
21283,1480,1.0,115,52.07,20.61,113.89,16/7/2020 15:00,no,no
21284,1877,0.0,155,40.1,31.1,141.42,16/7/2020 16:00,no,yes
21285,7902,0.0,155,11.2,27.53,194.406,16/7/2020 16:00,no,no
21286,2105,1.0,76,26,11.91,61.74,16/7/2020 18:00,no,no
21287,1480,1.0,146,34.2,18.97,110.06,16/7/2020 18:00,no,no
21288,511,0.0,359,104.23,69.11,332.41,16/7/2020 18:00,no,no
21299,5240,1.0,185,78.03,35.46,184.43,16/7/2020 19:00,no,no
21302,2116,1.0,164,10.47,10.53,146.79,16/7/2020 20:00,no,no
21303,1723,0.0,62,17.5,8.4,53.79,16/7/2020 20:00,no,no
21304,7902,1.0,297,30.27,44.57,330.018,16/7/2020 20:00,no,no
21305,8721,0.0,85,25.43,17.99,83.31,16/7/2020 20:00,no,no
21306,1219,0.0,82,13.3,21.26,80.41,16/7/2020 20:00,no,no
21307,5173,1.0,255,107.63,43.24,474.698,16/7/2020 20:00,no,no
21308,605,1.0,60,22.1,11.14,56.29,16/7/2020 20:00,no,no
21309,9104,0.0,201,27.87,53.95,195.28,16/7/2020 21:00,no,no
21310,8721,0.0,72,18.8,12.01,69.71,16/7/2020 22:00,no,no
21311,10102,1.0,53,15.53,8.43,50.98,16/7/2020 22:00,no,no
21312,10103,1.0,34,10.43,6.88,31.81,16/7/2020 23:00,no,no
21313,1234,1.0,634,430.83,46.19,630.44,16/7/2020 23:00,no,yes
21314,1723,0.0,36,10.97,5.47,34.53,17/7/2020 08:00,no,no
21315,9204,1.0,42,10.93,9.14,40.05,17/7/2020 11:00,no,no
21316,2165,1.0,82,29.63,15.59,76.4,17/7/2020 11:00,no,no
21317,1723,0.0,52,3.13,9.62,47.04,17/7/2020 11:00,no,no
21320,2165,1.0,252,127.8,25.93,231.51,17/7/2020 14:00,no,no
21321,7880,1.0,415,178.63,63.58,369.36,17/7/2020 14:00,no,no
21322,5104,1.0,103,26.17,21.98,93.01,17/7/2020 14:00,no,no
21323,103,1.0,2452,1035.4,326.5,2014.89,17/7/2020 14:00,no,no
21324,103,1.0,636,265,81.93,592.7,17/7/2020 14:00,no,no
21325,103,1.0,81,16.27,8.28,50.54,17/7/2020 14:00,no,no
21326,2165,1.0,84,23.17,11.5,69.17,17/7/2020 14:00,no,yes
21327,103,1.0,293,51.13,20.6,133.54,17/7/2020 14:00,no,no
21328,103,1.0,292,91,33.08,223.31,17/7/2020 14:00,no,no
21329,5173,1.0,156,18.67,27.02,126.73,17/7/2020 14:00,no,no
21330,103,1.0,424,183.1,58.54,417.28,17/7/2020 15:00,no,no
21331,1240,1.0,124,33.83,29.14,122.43,17/7/2020 15:00,no,no
21332,10102,1.0,244,89.7,48.32,234.65,17/7/2020 15:00,no,no
21340,2005,1.0,216,57.87,30.61,151.69,17/7/2020 20:00,no,no
21341,1546,1.0,51,16.7,9.82,47.36,17/7/2020 20:00,no,no
21342,2165,1.0,58,22.4,8.71,57.23,17/7/2020 20:00,no,no
21343,7149,1.0,1058,722.17,82.4,1051.77,17/7/2020 20:00,no,no
21344,5173,1.0,284,112.77,50.85,530.66,17/7/2020 20:00,no,no
21345,9132,1.0,232,71.4,50.75,228.75,17/7/2020 22:00,no,no
21346,7149,1.0,377,211.43,36.47,357.33,17/7/2020 22:00,no,no
21347,7149,1.0,190,101.9,20.68,184.62,17/7/2020 22:00,no,no
21348,2102,1.0,92,4.2,18.45,91.82,18/7/2020 07:00,no,no
21349,5384,1.0,38,11.8,5.81,35.9,18/7/2020 10:00,no,no
21350,7149,1.0,568,205.4,111.52,539.96,18/7/2020 11:00,no,no
21351,2165,1.0,165,34.43,30.56,126.11,18/7/2020 11:00,no,no
21352,2165,1.0,106,25.77,17.95,97.57,18/7/2020 11:00,no,no
21355,2165,1.0,38,4.2,6.92,37.38,18/7/2020 12:00,no,no
21356,2102,1.0,70,19.37,12.31,69.29,18/7/2020 12:00,no,no
21357,7149,1.0,480,135.93,75.06,436.19,18/7/2020 12:00,no,no
21358,9104,1.0,75,26.77,15.79,74.12,18/7/2020 12:00,no,no
21359,5223,1.0,29,0.33,0,10,18/7/2020 13:00,no,no
21360,1723,1.0,381,254.63,39.38,372.77,18/7/2020 13:00,no,no
21361,7149,1.0,200,44.6,29.25,161.59,18/7/2020 14:00,no,no
21362,2111,1.0,164,68.97,30.3,159.86,18/7/2020 15:00,no,no
21363,8227,1.0,36,0.27,0,8,18/7/2020 15:00,no,no
21366,5230,1.0,525,150.1,62.49,400.07,18/7/2020 17:00,no,no
21367,5104,1.0,140,29.53,27.94,114.36,18/7/2020 17:00,no,no
21368,2111,1.0,105,21.2,19.73,102.48,18/7/2020 18:00,no,no
21370,2165,1.0,124,26.37,20.44,108.14,18/7/2020 19:00,no,no
21371,303,1.0,222,89.9,28.05,202.11,18/7/2020 19:00,no,no
21372,7149,1.0,283,109.67,41.19,274.44,18/7/2020 19:00,no,no
21373,2165,1.0,173,22.4,31.86,151.44,18/7/2020 19:00,no,no
21375,7149,1.0,2019,774.6,278.92,1890.28,18/7/2020 21:00,no,no
21376,7880,1.0,279,62.8,53.06,275.04,18/7/2020 21:00,no,no
21377,10103,0.0,519,109,126.33,488,18/7/2020 22:00,no,no
21378,7880,1.0,122,9.33,33.8,117.86,18/7/2020 22:00,no,no
21379,1723,1.0,548,251.43,41.1,415.85,18/7/2020 22:00,no,no
21380,2100,1.0,107,44.77,18.64,102.23,18/7/2020 22:00,no,no
21381,1240,1.0,88,22.23,20.12,82.6,18/7/2020 22:00,no,no
21382,7107,1.0,67,0.07,0,2,18/7/2020 23:00,no,no
21383,303,1.0,86,38.33,11.63,84.87,18/7/2020 23:00,no,no
21384,9293,1.0,106,40.13,13.26,93.16,18/7/2020 23:00,no,no
21385,2165,1.0,828,157.4,160.61,799.85,18/7/2020 23:00,no,no
21386,303,1.0,46,16.8,5.81,40.04,18/7/2020 23:00,no,no
21387,5244,1.0,74,24.83,14.47,71.02,18/7/2020 23:00,no,no
21399,9204,1.0,67,5.33,13.83,61.49,19/7/2020 09:00,no,no
21400,9268,0.0,27,0.33,2.05,9.5,19/7/2020 11:00,no,no
21401,9268,1.0,29,0.13,0,4,19/7/2020 11:00,no,no
21403,8227,0.0,26,0.33,0.94,6.16,19/7/2020 14:00,no,no
21405,9268,0.0,26,0.33,4,17,19/7/2020 16:00,no,no
